id,a0,a1,a2,a3,a4,
cero,12.7143,355.29,39.2976,0,-1,0
cero,11.54,150.202,37.6814,0,-1,0
cero,12.7059,187.565,41.2353,0,-1,0
cero,15.1142,143.889,47.0977,0,-1,0
cero,12.9225,248.172,45.5424,0,-1,0
cero,16.5055,339.489,73.1423,0,-1,0
cero,14.1429,142.378,32.3393,0,-1,0
cero,12.5434,39.2555,35.1459,0,-1,0
cero,12.4,131.626,32.0667,0,-1,0
cero,11.5714,172.207,36.0893,0,-1,0
cero,13.0778,70.0833,42.7834,0,-1,0
cero,10.2414,154.778,32.2457,0,-1,0
cero,13.6875,353.916,36.2656,0,-1,0
cero,11.0526,206.712,32.4737,0,-1,0
cero,11.7,165.574,31.05,0,-1,0
cero,15.0651,153.211,44.5033,0,-1,0
cero,14.4774,193.552,54.4261,0,-1,0
cero,13.7143,122.092,30.5714,0,-1,0
cero,14.7391,2.81986,42.3967,0,-1,0
cero,14.4915,35.2721,62.0869,0,-1,0
cero,13.6452,178.934,39.1653,0,-1,0
cero,10.6923,136.222,30.9263,0,-1,0
cero,13.6875,149.463,39.2656,0,-1,0
cero,14.0504,13.0179,33.072,0,-1,0
cero,13.4,80.0621,31.8167,0,-1,0
cero,13.5587,71.6561,45.6553,0,-1,0
cero,13.4844,220.591,36.9827,0,-1,0
cero,12.4968,34.8772,30.7002,0,-1,0
cero,11.7692,278.871,34.0288,0,-1,0
cero,16.8244,121.455,35.4826,0,-1,0
cero,12.2,186.089,39.0167,0,-1,0
cero,14.8235,88.766,46.7647,0,-1,0
cero,15.3204,162.624,34.198,0,-1,0
cero,12.6364,180.946,33.1856,0,-1,0
cero,13,122.917,31.375,0,-1,0
cero,12.8333,121.931,38.3472,0,-1,0
cero,12.6664,66.389,34.5652,0,-1,0
cero,13,137.654,35.375,0,-1,0
cero,11.9231,111.786,44.0032,0,-1,0
cero,15.5714,40.5938,60.4405,0,-1,0
cero,12.3962,87.0122,43.1156,0,-1,0
cero,14.7195,136.93,43.287,0,-1,0
cero,14.5714,330.973,35.5714,0,-1,0
cero,13.56,142.902,30.845,0,-1,0
cero,11.4643,242.747,34.2232,0,-1,0
cero,11.8333,47.8007,30.0139,0,-1,0
cero,12.4286,210.729,30.1071,0,-1,0
cero,11.7778,136.288,43.037,0,-1,0
cero,12.2432,343.749,40.0304,0,-1,0
cero,14.2683,2.0027,54.9299,0,-1,0
cero,14.4778,92.3997,32.9636,0,-1,0
cero,14.9671,158.875,39.6169,0,-1,0
cero,13.0804,2.07956,80,0,-1,0
cero,13.08,191.055,32.405,0,-1,0
cero,12.1034,155.229,42.0086,0,-1,0
cero,12.5676,154.574,35.1655,0,-1,0
cero,11.1818,73.9866,43.6136,0,-1,0
cero,13.3784,161.374,43.9763,0,-1,0
cero,12.36,81.6887,48.09,0,-1,0
cero,12.7883,95.4938,75.7517,0,-1,0
cero,11.9032,192.428,32.004,0,-1,0
cero,14.6842,176.059,47.8026,0,-1,0
cero,10.9615,142.746,36.7789,0,-1,0
cero,12.5714,264.323,34.1905,0,-1,0
cero,11.8235,358.205,52.0147,0,-1,0
cero,14.25,65.5103,84.0625,0,-1,0
cero,13.3529,161.558,53.2966,0,-1,0
cero,12,82.8136,40,0,-1,0
cero,11.3077,202.25,35.3461,0,-1,0
cero,11.5909,234.632,37.1023,0,-1,0
cero,11.7857,320.585,35.0179,0,-1,0
cero,11.444,253.327,47.2214,0,-1,0
cero,11.449,352.355,32.2066,0,-1,0
cero,15,48.9871,50.875,0,-1,0
cero,12.5556,23.8886,31.1157,0,-1,0
cero,13.8511,268.109,50.2367,0,-1,0
cero,13.7787,269.512,35.9221,0,-1,0
cero,10.7263,318.978,41.6151,0,-1,0
cero,11.8326,165.55,31.4699,0,-1,0
cero,14.3358,84.5446,64.3406,0,-1,0
cero,13.2478,302.423,58.0653,0,-1,0
cero,15,8.51028,32.875,0,-1,0
cero,13.5252,327.055,32.6426,0,-1,0
cero,13.6957,160.614,31.9185,0,-1,0
cero,13.2,344.844,32.6,0,-1,0
cero,15.9071,12.1832,34.236,0,-1,0
cero,12.4942,141.998,42.1281,0,-1,0
cero,13.9412,343.299,37.7794,0,-1,0
cero,12.2093,169.344,39.0262,0,-1,0
cero,11.4,290.399,35.2,0,-1,0
cero,12.6223,146.006,32.6814,0,-1,0
cero,12.8004,186.516,45.2978,0,-1,0
cero,13.2222,145.704,30.5602,0,-1,0
cero,13.5847,273.308,43.0828,0,-1,0
