id,a0,a1,a2,a3,a4,
cero,92.5655,41.639,7.26E-05,6,-1,0
cero,92.5655,121.923,6.90E-05,6,-1,0
cero,92.5655,122.467,6.46E-05,6,-1,0
cero,92.5655,50.9987,6.43E-05,6,-1,0
cero,92.5655,276.926,6.27E-05,6,-1,0
cero,92.5655,35.4081,6.23E-05,6,-1,0
cero,92.5655,24.6462,6.12E-05,6,-1,0
cero,92.5655,18.394,5.99E-05,6,-1,0
cero,92.5655,102.113,5.84E-05,6,-1,0
cero,92.5655,156.858,5.67E-05,6,-1,0
cero,92.5655,338.078,5.59E-05,6,-1,0
cero,92.5655,11.4925,5.57E-05,6,-1,0
cero,111.079,98.0028,0.000197498,7,-1,0
cero,111.079,72.4325,0.000220326,7,-1,0
cero,111.079,36.9152,9.05E-05,7,-1,0
cero,111.079,65.2839,9.35E-05,7,-1,0
cero,111.079,15.9052,8.56E-05,7,-1,0
cero,111.079,330.808,0.000112606,7,-1,0
cero,111.079,0.847967,9.88E-05,7,-1,0
cero,111.079,39.247,0.000103899,7,-1,0
cero,111.079,45.5839,0.000102193,7,-1,0
cero,111.079,152.579,0.000101663,7,-1,0
cero,111.079,356.883,9.22E-05,7,-1,0
cero,111.079,47.1248,0.000163996,7,-1,0
cero,111.079,62.2359,9.26E-05,7,-1,0
cero,111.079,29.5183,0.000102146,7,-1,0
cero,111.079,94.2547,0.000130483,7,-1,0
cero,111.079,60.646,8.54E-05,7,-1,0
cero,111.079,21.262,0.000114743,7,-1,0
cero,111.079,71.1076,0.000128203,7,-1,0
cero,111.079,22.3284,9.12E-05,7,-1,0
cero,111.079,97.5028,7.92E-05,7,-1,0
cero,111.079,336.976,7.40E-05,7,-1,0
cero,111.079,55.3922,7.40E-05,7,-1,0
cero,111.079,152.215,7.37E-05,7,-1,0
cero,111.079,51.2721,7.31E-05,7,-1,0
cero,111.079,37.1725,7.30E-05,7,-1,0
cero,111.079,292.714,6.70E-05,7,-1,0
cero,111.079,43.103,6.70E-05,7,-1,0
cero,111.079,6.69169,6.64E-05,7,-1,0
cero,111.079,56.1976,6.54E-05,7,-1,0
cero,111.079,1.0489,6.43E-05,7,-1,0
cero,111.079,31.3902,6.31E-05,7,-1,0
uno,31,354.732,8.46E-05,0,-1,1
uno,31,319.309,6.62E-05,0,-1,1
uno,31,191.535,4.39E-05,0,-1,1
uno,31,43.4153,3.67E-05,0,-1,1
uno,31,278.574,3.89E-05,0,-1,1
uno,31,251.34,5.34E-05,0,-1,1
uno,31,302.175,5.21E-05,0,-1,1
uno,31,329.916,5.84E-05,0,-1,1
uno,31,315.425,0.00011206,0,-1,1
uno,31,258.164,5.02E-05,0,-1,1
uno,31,166.328,4.76E-05,0,-1,1
uno,31,340.752,0.000172063,0,-1,1
uno,31,163.685,5.03E-05,0,-1,1
uno,31,96.9694,6.02E-05,0,-1,1
uno,31,2.46977,6.70E-05,0,-1,1
uno,31,245.173,6.48E-05,0,-1,1
uno,31,297.193,6.22E-05,0,-1,1
uno,31,260.158,9.20E-05,0,-1,1
uno,31,346.861,4.36E-05,0,-1,1
uno,31,34.3092,4.37E-05,0,-1,1
uno,31,254.271,6.08E-05,0,-1,1
uno,31,233.883,3.63E-05,0,-1,1
uno,31,101.628,4.34E-05,0,-1,1
uno,31,16.108,4.48E-05,0,-1,1
uno,31,344.21,3.93E-05,0,-1,1
uno,31,278.475,7.46E-05,0,-1,1
uno,31,29.2169,7.03E-05,0,-1,1
uno,31,326.707,6.10E-05,0,-1,1
uno,31,133.813,5.12E-05,0,-1,1
uno,31,287.681,6.71E-05,0,-1,1
uno,31,69.2285,3.72E-05,0,-1,1
uno,31,346.646,4.21E-05,0,-1,1
